pipeline,run_id,model,domain,root_feature,collection_mode,llm_host,meta_file,fm_xml,num_sources,num_chunks_total,num_evidence_chunks,context_chars,llm_duration_seconds,wellformed_ok,wellformed_error_count,satisfiable,dead_features_count,core_features_count,coverage_score,semantic_precision,semantic_recall,semantic_f1,feature_count,abstract_feature_count,concrete_feature_count,missing_feature_count,extra_feature_count,missing_feature_ratio,extra_feature_ratio,edge_jaccard_to_gt,parent_match_rate,sat_error,coverage_error,feature_extract_error
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T04-46-15,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T04-46-15.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T04-46-15.final.xml,14,,,,667.3219358921051,True,0,True,0,1,38.28,0.8226,0.5615,0.6674,124,28,96,125,119,0.9615,0.9597,0.016,0.8,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T05-01-35,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T05-01-35.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T05-01-35.final.xml,14,,,,615.9820663928986,True,0,True,0,1,37.63,0.8462,0.5615,0.6751,117,23,94,125,112,0.9615,0.9573,0.0165,0.8,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T05-16-52,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T05-16-52.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T05-16-52.final.xml,14,,,,701.0327587127686,True,0,True,0,1,35.08,0.8,0.5385,0.6437,115,27,88,125,110,0.9615,0.9565,0.0166,0.8,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T05-44-45,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T05-44-45.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T05-44-45.final.xml,14,,,,792.568601846695,True,0,True,0,1,39.29,0.7846,0.6231,0.6946,130,37,93,125,125,0.9615,0.9615,0.0156,0.8,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T05-59-46,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T05-59-46.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T05-59-46.final.xml,14,,,,691.5586893558502,True,0,True,0,1,36.27,0.832,0.5846,0.6867,125,28,97,125,120,0.9615,0.96,0.0159,0.8,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T06-14-18,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T06-14-18.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T06-14-18.final.xml,14,,,,692.9836390018463,True,0,True,0,1,34.68,0.7917,0.5462,0.6464,120,21,99,126,116,0.9692,0.9667,0.0121,0.75,,,
is_rag,is_rgfm_response_gpt-4-1_2026-03-21T06-36-50,gpt-4.1,Model Driven Engineering,Model Federation,iterative_per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-4-1_2026-03-21T06-36-50.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-4-1_2026-03-21T06-36-50.final.xml,14,,,,728.8461680412292,True,0,True,0,1,37.75,0.7908,0.5692,0.662,153,29,124,125,148,0.9615,0.9673,0.0143,0.8,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-08-20,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-08-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-08-20.final.xml,14,,,,1021.6671860218048,False,1,,,,16.75,0.7692,0.3308,0.4626,26,7,19,127,23,0.9769,0.8846,0.0,0.0,Skipped SAT: XML not well-formed/XSD-valid,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-25-45,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-25-45.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-25-45.final.xml,14,,,,912.0169653892517,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"not well-formed (invalid token): line 392, column 121","not well-formed (invalid token): line 392, column 121"
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-41-00,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-41-00.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-15T01-41-00.final.xml,14,,,,961.486839056015,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"not well-formed (invalid token): line 64, column 36","not well-formed (invalid token): line 64, column 36"
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T17-31-28,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T17-31-28.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T17-31-28.final.xml,14,,,,787.96240067482,True,0,True,0,1,47.92,0.8118,0.6923,0.7473,186,40,146,123,179,0.9462,0.9624,0.0161,0.7143,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-01-58,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-01-58.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-01-58.final.xml,14,,,,837.2523212432861,True,0,True,0,1,46.15,0.7529,0.6615,0.7043,174,49,125,122,166,0.9385,0.954,0.0167,0.625,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-32-33,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-32-33.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-32-33.final.xml,14,,,,769.6571831703186,True,0,True,0,1,48.22,0.7833,0.7077,0.7436,180,42,138,119,169,0.9154,0.9389,0.0032,0.0909,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-59-33,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-59-33.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T18-59-33.final.xml,14,,,,795.3876688480377,True,0,True,0,1,51.9,0.7949,0.7154,0.753,195,52,143,122,187,0.9385,0.959,0.0188,0.75,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T19-26-36,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T19-26-36.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T19-26-36.final.xml,14,,,,852.530473947525,True,0,True,0,1,49.6,0.8104,0.7308,0.7685,211,54,157,123,204,0.9462,0.9668,0.0089,0.4286,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T20-39-50,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T20-39-50.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T20-39-50.final.xml,14,,,,660.7542867660522,True,0,True,0,1,24.54,0.875,0.3769,0.5269,24,12,12,123,17,0.9462,0.7083,0.0336,0.7143,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T21-21-41,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T21-21-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T21-21-41.final.xml,14,,,,733.6971926689148,True,0,True,0,1,49.89,0.8061,0.7308,0.7666,196,57,139,121,187,0.9308,0.9541,0.0156,0.5556,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-05-07,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-05-07.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-05-07.final.xml,14,,,,753.4677119255066,True,0,True,0,1,27.87,0.7467,0.4923,0.5934,75,17,58,126,71,0.9692,0.9467,0.0,0.0,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-35-02,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-35-02.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-35-02.final.xml,14,,,,714.1061408519745,True,0,True,0,1,46.49,0.7933,0.6923,0.7394,179,31,148,122,171,0.9385,0.9553,0.0164,0.625,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-52-57,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-52-57.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T22-52-57.final.xml,14,,,,857.2259318828583,True,0,True,0,1,49.18,0.7742,0.7154,0.7436,186,40,146,120,176,0.9231,0.9462,0.0161,0.5,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-36-00,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-36-00.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-36-00.final.xml,14,,,,630.1418461799622,True,0,True,0,1,49.76,0.7947,0.7462,0.7697,190,65,125,121,181,0.9308,0.9526,0.0159,0.5556,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-59-43,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-59-43.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-20T23-59-43.final.xml,14,,,,1830.8218948841095,True,0,True,0,1,44.05,0.7249,0.6538,0.6875,189,48,141,122,181,0.9385,0.9577,0.0159,0.625,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T00-59-45,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T00-59-45.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T00-59-45.final.xml,14,,,,2939.163391828537,True,0,True,0,1,49.13,0.8238,0.7077,0.7614,193,22,171,121,184,0.9308,0.9534,0.0157,0.5556,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T02-58-43,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T02-58-43.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T02-58-43.final.xml,14,,,,2546.410233974457,True,0,True,0,1,46.14,0.8138,0.6615,0.7298,188,47,141,123,181,0.9462,0.9628,0.0095,0.4286,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T04-26-06,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T04-26-06.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T04-26-06.final.xml,14,,,,3099.595198392868,True,0,True,0,1,49.23,0.7571,0.7077,0.7315,177,21,156,122,169,0.9385,0.9548,0.0166,0.625,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T07-18-41,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T07-18-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T07-18-41.final.xml,14,,,,2694.2806828022003,True,0,True,0,1,49.36,0.7759,0.6769,0.723,174,52,122,121,165,0.9308,0.9483,0.0201,0.6667,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T10-38-26,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T10-38-26.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T10-38-26.final.xml,14,,,,3168.507312297821,True,0,True,0,1,27.27,0.8571,0.4308,0.5734,35,13,22,123,28,0.9462,0.8,0.0312,0.7143,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T12-03-31,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T12-03-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T12-03-31.final.xml,14,,,,1802.5542526245117,True,0,True,0,1,50.79,0.766,0.6923,0.7273,188,35,153,120,178,0.9231,0.9468,0.0192,0.6,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T13-46-20,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T13-46-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T13-46-20.final.xml,14,,,,2197.4675114154816,True,0,True,0,1,47.53,0.7778,0.6923,0.7326,207,67,140,121,198,0.9308,0.9565,0.0151,0.5556,,,
is_rag,is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T14-49-43,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,iterative_per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/reports/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T14-49-43.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/is-rgfm/fm/is_rgfm_response_gpt-oss-120b-cloud_2026-03-21T14-49-43.final.xml,14,,,,2080.739952802658,True,0,True,0,1,46.27,0.7571,0.6692,0.7104,177,41,136,120,167,0.9231,0.9435,0.0199,0.6,,,
ss_nonrag,ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-46-31,deepseek-v3.2:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-46-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-46-31.xml,14,1671,,194586,99.56862115859985,True,0,True,0,7,26.02,0.8551,0.4538,0.593,69,24,45,126,65,0.9692,0.942,0.0153,0.75,,,
ss_nonrag,ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-50-21,deepseek-v3.2:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-50-21.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-50-21.xml,14,1671,,194586,228.6668028831482,False,3,,,,28.29,0.8857,0.5,0.6392,70,24,46,125,65,0.9615,0.9286,0.0152,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_nonrag,ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-54-16,deepseek-v3.2:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-54-16.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_deepseek-v3-2-cloud_2026-02-25T00-54-16.xml,14,1671,,194586,233.73150491714478,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"not well-formed (invalid token): line 86, column 50","not well-formed (invalid token): line 86, column 50"
